FK_ID_FORMULARIO	ID_VIVIENDA	CIUDAD	P70	P4000	P4020	P4031S1	P4031S1A1	P4031S2	P4031S3	P4031S4	P4031S4A1	P4031S5	CLASE	DOMINIO	FEX_C
36565	1	RIOHACHA	1	1	2	1	1	1	1	1	3	1	1	1	67.117469331
36566	1	RIOHACHA	1	2	2	1	2	1	1	1	3	1	1	1	78.489212085
36567	1	RIOHACHA	1	1	4	1	1	1	1	1	3	1	1	1	67.564514078
36568	1	RIOHACHA	1	1	2	1	3	1	1	1	3	1	1	1	56.860671461
36569	1	SAN_ANDRES	1	1	2	1	2	2	2	1	3	2	1	1	23.782820374
36570	1	SAN_ANDRES	1	1	2	1	1	2	2	1	3	2	1	1	27.719506826
36571	1	SAN_ANDRES	1	1	4	1	2	2	2	1	3	2	1	1	17.519504528
36572	1	SAN_ANDRES	1	2	2	1	3	2	1	1	3	1	1	1	26.104191306
36573	1	SAN_ANDRES	1	1	2	1	3	2	1	1	3	1	1	1	19.790564723
36574	1	SAN_ANDRES	1	1	2	1	3	2	1	1	3	1	1	1	19.790564723
36575	1	SAN_ANDRES	1	1	2	1	3	2	1	1	3	1	1	1	35.858425338
36576	1	SAN_ANDRES	1	1	2	1	3	2	1	1	3	1	1	1	19.315257919
36577	1	SAN_ANDRES	1	2	2	1	4	2	1	1	7	1	1	1	19.315257919
36578	1	SAN_ANDRES	1	1	2	1	2	2	2	1	3	1	1	1	38.394977964
36579	1	SAN_ANDRES	1	1	2	1	2	2	2	1	3	2	1	1	24.388363172
36580	1	SAN_ANDRES	1	2	2	1	2	2	2	1	3	2	1	1	19.315257919
36581	1	SAN_ANDRES	1	2	2	1	2	2	2	1	3	2	1	1	44.443112116
36582	1	SAN_ANDRES	1	1	2	1	3	2	1	1	3	1	1	1	25.239012688
36583	1	SAN_ANDRES	1	1	2	1	2	2	1	1	3	1	1	1	25.239012688
36584	1	SAN_ANDRES	1	2	2	1	3	2	1	1	3	1	1	1	25.239012688
36586	1	SAN_ANDRES	1	1	2	1	3	2	1	1	3	1	1	1	44.443112116
36587	1	SAN_ANDRES	1	1	2	1	3	2	1	1	3	1	1	1	19.315257919
36588	1	SAN_ANDRES	1	2	2	1	3	2	1	1	3	1	1	1	25.239012688
36589	1	SAN_ANDRES	1	2	2	1	3	2	1	1	3	1	1	1	25.239012688
36590	1	SAN_ANDRES	1	2	2	1	3	2	1	1	3	1	1	1	13.51738304
36591	1	SAN_ANDRES	1	1	2	1	2	2	1	1	3	1	1	1	19.315257919
36592	1	BOGOTA	1	2	2	1	5	1	1	1	7	1	1	1	1494.1316548
36593	1	BOGOTA	1	2	1	1	5	1	1	1	99	1	1	1	1498.8563324
36594	1	BOGOTA	1	2	2	1	4	1	1	1	2	1	1	1	1586.4024178
36595	1	BOGOTA	1	2	1	1	4	1	1	1	3	1	1	1	1494.1316548
36596	1	BOGOTA	1	2	2	1	4	1	1	1	3	1	1	1	1498.8563324
36597	1	BOGOTA	1	2	3	1	5	1	1	1	1	1	1	1	2651.9423328
36598	1	BOGOTA	1	1	2	1	3	1	1	1	3	1	1	1	1481.9481025
36599	1	BOGOTA	1	1	2	1	3	1	1	1	3	1	1	1	1537.7800915
36600	1	BOGOTA	1	3	2	1	3	1	1	1	3	1	1	1	1443.7760335
36601	1	BOGOTA	1	1	2	1	3	1	1	1	3	1	1	1	1443.7760335
36602	1	BOGOTA	1	1	2	1	3	1	1	1	3	1	1	1	1498.8563324
36603	1	BOGOTA	1	2	2	1	3	1	1	1	3	1	1	1	1444.767287
36604	1	BOGOTA	1	2	2	1	3	1	1	1	3	1	1	1	1800.1211764
36605	1	BOGOTA	1	2	2	1	3	1	1	1	3	1	1	1	2085.2205462
36606	1	BOGOTA	1	2	2	1	3	1	1	1	3	1	1	1	2128.1269414
36607	1	BOGOTA	1	1	2	1	3	1	1	1	3	1	1	1	875.37840427
36608	1	BOGOTA	1	2	1	1	5	1	1	1	2	1	1	1	1894.0558689
36609	1	BOGOTA	1	2	2	1	5	1	1	1	3	1	1	1	1936.9622641
36610	1	BOGOTA	1	2	2	1	5	1	1	1	3	1	1	1	1449.4919646
36611	1	BOGOTA	1	2	2	1	3	1	1	1	3	1	1	1	1738.5732562
36612	1	BOGOTA	1	2	2	1	5	1	1	1	3	1	1	1	1548.2207002
36613	1	BOGOTA	1	2	1	1	5	1	1	1	2	1	1	1	1783.9557022
36614	1	BOGOTA	1	2	2	1	3	1	1	1	3	1	1	1	1745.0408774
36615	1	BOGOTA	1	3	4	1	3	1	1	1	3	1	1	1	1444.767287
36616	1	BOGOTA	1	2	2	1	3	1	1	1	3	1	1	1	1634.0334906
36617	1	BOGOTA	1	2	2	1	3	1	1	1	3	1	1	1	1449.4919646
36618	1	BOGOTA	1	2	2	1	5	1	1	1	3	1	1	1	1334.5019417
36619	1	BOGOTA	1	3	2	1	3	1	1	1	3	1	1	1	2035.8561783
36620	1	BOGOTA	1	1	2	1	3	1	1	1	3	1	1	1	1524.8544977
36621	1	BOGOTA	1	2	2	1	5	1	1	1	3	1	1	1	1443.7760335
36622	1	BOGOTA	1	2	1	1	5	1	1	1	2	1	1	1	1541.7627276
36623	1	BOGOTA	1	2	2	1	3	1	1	1	3	1	1	1	2485.1447602
36624	1	BOGOTA	1	2	2	1	5	1	1	1	3	1	1	1	1230.0572749
36625	1	BOGOTA	1	2	2	1	4	1	1	1	2	1	1	1	1443.7760335
36626	1	BOGOTA	1	2	2	1	4	1	1	1	3	1	1	1	1138.7777654
36627	1	BOGOTA	1	2	1	1	4	1	1	1	3	1	1	1	1130.3276372
36628	1	BOGOTA	1	2	2	1	4	1	1	1	3	1	1	1	1894.0558689
36629	1	BOGOTA	1	2	2	1	4	1	1	1	3	1	1	1	1745.0408774
36630	1	BOGOTA	1	2	1	1	4	1	1	1	3	1	1	1	1494.1316548
36631	1	BOGOTA	1	2	1	1	5	1	1	1	99	1	1	1	1787.937624
36634	1	BOGOTA	1	2	2	1	6	1	1	1	3	1	1	1	1274.6969652
36635	1	BOGOTA	1	2	2	1	5	1	1	1	3	1	1	1	1745.0408774
36636	1	BOGOTA	1	2	2	1	5	1	1	1	3	1	1	1	1494.1316548
36637	1	BOGOTA	1	2	1	1	6	1	1	1	1	1	1	1	1788.6893141
36638	1	BOGOTA	1	2	2	1	5	1	1	1	3	1	1	1	1586.4024178
36639	1	BOGOTA	1	2	1	1	6	1	1	1	1	1	1	1	1935.2983346
36640	1	BOGOTA	1	2	2	1	5	1	1	1	3	1	1	1	1745.0408774
36641	1	BOGOTA	1	2	1	1	6	1	1	1	2	1	1	1	1235.773206
36642	1	BOGOTA	1	2	1	1	6	1	1	1	3	1	1	1	1739.3249463
36643	1	BOGOTA	1	2	2	1	4	1	1	1	3	1	1	1	1449.4919646
36644	1	BOGOTA	1	2	1	1	4	1	1	1	2	1	1	1	1537.03805
36645	1	BOGOTA	1	2	2	1	5	1	1	1	3	1	1	1	1449.4919646
36646	1	BOGOTA	1	2	2	1	4	1	1	1	2	1	1	1	1794.4052453
36647	1	BOGOTA	1	2	2	1	5	1	1	1	3	1	1	1	1449.4919646
36648	1	BOGOTA	1	2	2	1	4	1	1	1	3	1	1	1	1588.0663473
36649	1	BOGOTA	1	2	2	1	4	1	1	1	4	1	1	1	1586.4024178
36650	1	BOGOTA	1	2	1	1	4	1	1	1	2	1	1	1	1494.1316548
36651	1	BOGOTA	1	2	2	1	4	1	1	1	2	1	1	1	1131.3188907
36654	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	78.725551206
36655	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	84.354640084
36657	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	63.796892311
36658	1	TUNJA	1	1	1	1	3	1	1	1	3	1	1	1	65.348497957
36659	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	75.372841041
36660	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	81.001929919
36661	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	84.380721082
36662	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	63.404571574
36663	1	TUNJA	1	1	2	1	1	2	1	1	3	1	1	1	74.221607659
36664	1	TUNJA	1	1	2	1	2	1	1	1	3	1	1	1	88.915757305
36665	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	92.33256721
36666	1	TUNJA	1	2	2	1	2	1	1	1	3	1	1	1	84.086287494
36667	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	64.197264574
36668	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	74.735208864
36669	1	TUNJA	1	1	2	1	4	1	1	1	3	1	1	1	77.585120015
36670	1	TUNJA	1	1	2	1	4	1	1	1	3	1	1	1	78.725551206
36671	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	122.52890113
36672	1	TUNJA	1	2	2	1	4	1	1	1	3	1	1	1	99.739719457
36673	1	TUNJA	1	2	2	1	2	1	1	1	3	1	1	1	63.110137987
36674	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	78.725551206
36675	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	75.078407454
36676	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	63.404571574
36677	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	85.56304714
36678	1	TUNJA	1	2	2	1	2	1	1	1	3	1	1	1	91.150241151
36679	1	TUNJA	1	2	2	1	4	1	1	1	3	1	1	1	70.174091644
36680	1	TUNJA	1	2	2	1	2	1	1	1	3	1	1	1	79.420357056
36681	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	82.773067221
36682	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	87.771449989
36683	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	70.174091644
36684	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	99.739719457
36685	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	81.001929919
36687	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	75.308741302
36688	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	88.402156099
36689	1	TUNJA	1	2	2	1	2	1	1	1	3	1	1	1	91.150241151
36690	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	78.725551206
36691	1	TUNJA	1	3	2	1	3	1	1	1	3	1	1	1	70.174091644
36692	1	TUNJA	1	2	2	1	4	1	1	1	3	1	1	1	87.771449989
36693	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	70.174091644
36694	1	TUNJA	1	2	2	1	4	1	1	1	3	1	1	1	99.739719457
36695	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	92.33256721
36696	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	63.740844097
36697	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	99.739719457
36698	1	TUNJA	1	1	2	1	2	1	1	1	3	1	1	1	85.56304714
36699	1	TUNJA	1	2	2	1	2	1	1	1	3	1	1	1	84.354640084
36700	1	TUNJA	1	1	2	1	4	1	1	1	3	1	1	1	99.739719457
36701	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	58.205822176
36702	1	TUNJA	1	2	2	1	2	1	1	1	3	1	1	1	74.735208864
36704	1	TUNJA	1	1	2	1	4	1	1	1	3	1	1	1	75.372841041
36705	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	75.372841041
36706	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	74.221607659
36707	1	TUNJA	1	1	2	1	4	1	1	1	3	1	1	1	78.725551206
36708	1	TUNJA	1	2	2	1	4	1	1	1	3	1	1	1	91.818966004
36709	1	TUNJA	1	2	2	1	4	1	1	1	3	1	1	1	75.372841041
36710	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	108.7475995
36711	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	70.174091644
36712	1	TUNJA	1	2	2	1	4	1	1	1	3	1	1	1	75.372841041
36713	1	TUNJA	1	2	2	1	2	1	1	1	3	1	1	1	78.725551206
36714	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	108.7475995
36715	1	TUNJA	1	1	2	1	4	1	1	1	3	1	1	1	70.174091644
36716	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	70.174091644
36717	1	TUNJA	1	1	2	1	4	1	1	1	3	1	1	1	75.372841041
36718	1	TUNJA	1	1	2	1	4	1	1	1	3	1	1	1	75.372841041
36719	1	TUNJA	1	1	2	1	4	1	1	1	3	1	1	1	99.739719457
36720	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	100.15812119
36721	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	85.049445934
36722	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	78.725551206
36723	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	74.735208864
36724	1	TUNJA	1	1	2	1	1	1	1	1	3	1	1	1	70.174091644
36725	1	TUNJA	1	1	2	1	1	1	1	1	3	1	1	1	74.221607659
36726	1	TUNJA	1	1	2	1	1	1	1	1	3	1	1	1	75.372841041
36727	1	TUNJA	1	1	2	1	4	1	1	1	3	1	1	1	78.725551206
36728	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	99.739719457
36729	1	TUNJA	1	1	2	1	2	1	1	1	3	1	1	1	74.735208864
36730	1	TUNJA	1	2	2	1	4	1	1	1	3	1	1	1	75.372841041
36731	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	66.757281739
36732	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	99.739719457
36733	1	TUNJA	1	1	2	1	3	1	1	1	3	1	1	1	70.174091644
36734	1	TUNJA	1	2	2	1	3	1	1	1	3	1	1	1	68.603320972
36735	1	VILLAVICENCIO	1	2	2	1	2	1	1	1	3	1	1	1	333.31021325
36736	1	VILLAVICENCIO	1	1	2	1	2	1	1	1	3	1	1	1	256.2545963
36737	1	VILLAVICENCIO	1	1	2	1	4	2	1	1	3	1	1	1	212.0589618
36738	1	VILLAVICENCIO	1	2	2	1	2	1	1	1	7	1	1	1	164.14636754
36739	1	VILLAVICENCIO	1	1	2	1	3	1	1	1	3	1	1	1	226.09133454
36740	1	VILLAVICENCIO	1	2	2	1	3	1	1	1	3	1	1	1	245.3079234
36741	1	VILLAVICENCIO	1	1	2	1	3	1	1	1	3	1	1	1	209.95273371
36742	1	VILLAVICENCIO	1	1	2	1	6	1	1	1	3	1	1	1	264.86975999
36743	1	VILLAVICENCIO	1	1	2	1	6	1	1	1	3	1	1	1	190.64537
36744	1	VILLAVICENCIO	1	2	2	1	3	1	1	1	3	1	1	1	283.23617481
36745	1	VILLAVICENCIO	1	1	2	1	3	1	1	1	3	1	1	1	192.94608766
36746	1	VILLAVICENCIO	1	1	2	1	3	1	1	1	3	1	1	1	245.3079234
36747	1	VILLAVICENCIO	1	2	2	1	3	1	1	1	3	1	1	1	273.42494038
36748	1	NEIVA	1	1	2	1	2	1	1	1	3	1	1	1	110.35927255
36749	1	NEIVA	1	1	2	1	2	1	1	1	3	1	1	1	84.564094685
36750	1	NEIVA	1	2	4	1	1	1	1	1	3	1	1	1	84.078693134
36752	1	NEIVA	1	1	2	1	2	1	1	1	3	1	1	1	102.49701432
36753	1	NEIVA	1	2	2	1	4	1	1	1	3	1	1	1	90.176547835
36754	1	NEIVA	1	1	2	1	5	1	1	1	3	1	1	1	92.589692266
36755	1	NEIVA	1	1	1	1	4	1	1	1	3	1	1	1	99.524800012
36756	1	NEIVA	1	1	1	1	2	1	1	1	3	1	1	1	78.677953207
36757	1	NEIVA	1	1	4	1	2	1	1	1	2	1	1	1	122.00951331
36758	1	NEIVA	1	2	2	1	2	1	1	1	3	1	1	1	118.76845072
36759	1	NEIVA	1	1	2	1	1	1	1	1	3	1	1	1	90.91287733
36760	1	NEIVA	1	1	2	1	2	1	1	1	3	1	1	1	103.53405706
36761	1	NEIVA	1	1	2	1	1	1	1	1	3	1	1	1	78.408553629
36762	1	NEIVA	1	1	4	1	1	2	1	1	3	1	1	1	122.00951331
36763	1	NEIVA	1	1	4	1	1	1	1	1	3	1	1	1	135.72602293
36764	1	NEIVA	1	2	2	1	3	1	1	1	3	1	1	1	99.203241714
36765	1	NEIVA	1	1	2	1	1	1	1	1	3	1	1	1	95.561906578
36766	1	NEIVA	1	1	2	1	1	1	1	1	3	1	1	1	95.561906578
36767	1	NEIVA	1	1	2	1	2	1	1	1	3	1	1	1	92.863380595
36768	1	NEIVA	1	2	2	1	2	1	1	1	3	1	1	1	105.50982187
36769	1	NEIVA	1	1	2	1	2	1	1	1	3	1	1	1	85.654584521
36770	1	NEIVA	1	1	2	1	2	1	1	1	3	1	1	1	102.49701432
36771	1	NEIVA	1	1	2	1	2	1	1	1	3	1	1	1	102.49701432
36772	1	NEIVA	1	1	2	1	2	1	1	1	3	1	1	1	99.524800012
36773	1	NEIVA	1	1	2	1	3	1	1	1	3	1	1	1	83.461936898
36774	1	NEIVA	1	1	2	1	4	1	1	1	3	1	1	1	92.578599833
36775	1	NEIVA	1	1	2	1	3	1	1	1	3	1	1	1	105.12616073
36776	1	NEIVA	1	1	2	1	2	1	1	1	3	1	1	1	112.94029445
36777	1	NEIVA	1	1	2	1	2	1	1	1	3	1	1	1	89.606385521
36778	1	NEIVA	1	1	2	1	3	1	1	1	3	1	1	1	78.69333439
36779	1	NEIVA	1	1	4	1	4	1	1	1	3	1	1	1	89.736909113
36780	1	NEIVA	1	2	2	1	2	1	1	1	3	1	1	1	98.475833744
36781	1	NEIVA	1	2	2	1	2	1	1	1	3	1	1	1	91.240895286
36782	1	NEIVA	1	2	1	1	4	1	1	1	3	1	1	1	78.677953207
36783	1	NEIVA	1	1	2	1	3	1	1	1	3	1	1	1	84.564094685
36784	1	NEIVA	1	2	2	1	2	1	1	1	3	1	1	1	94.197728414
36785	1	NEIVA	1	1	4	1	1	2	1	1	3	1	1	1	92.863380595
36786	1	NEIVA	1	2	2	1	3	1	1	1	3	1	1	1	99.524800012
36787	1	FLORENCIA	1	2	4	1	2	2	1	1	3	1	1	1	44.700711283
36788	1	FLORENCIA	1	1	5	1	1	2	2	1	3	1	1	1	54.637236181
36789	1	FLORENCIA	1	1	4	1	1	2	1	1	3	1	1	1	42.869262384
36790	1	FLORENCIA	1	1	2	1	1	1	1	1	2	1	1	1	43.916274155
36791	1	FLORENCIA	1	2	4	1	1	1	1	1	3	1	1	1	38.088328576
36792	1	FLORENCIA	1	2	4	1	1	2	2	1	3	1	1	1	46.370206654
36793	1	FLORENCIA	1	2	4	1	1	1	1	1	3	1	1	1	43.612092706
36795	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	47.830906848
36797	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	24.138118385
36798	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	40.494369446
36799	1	FLORENCIA	1	1	2	1	2	1	1	1	3	1	1	1	60.222585097
36800	1	FLORENCIA	1	2	4	1	2	1	1	1	3	1	1	1	31.533690042
36801	1	FLORENCIA	1	2	2	1	2	2	1	1	3	1	1	1	44.466171054
36802	1	FLORENCIA	1	1	2	1	2	2	1	1	3	1	1	1	47.678078331
36803	1	FLORENCIA	1	1	4	1	2	2	1	1	3	1	1	1	52.010284303
36804	1	FLORENCIA	1	2	2	1	2	1	1	1	3	1	1	1	50.037954719
36805	1	FLORENCIA	1	2	4	1	1	1	1	1	3	1	1	1	41.953291811
36806	1	FLORENCIA	1	2	2	1	1	1	1	1	8	1	1	1	43.612092706
36807	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	44.215408432
36808	1	FLORENCIA	2	1	2	1	1	1	1	1	3	1	1	1	35.942731601
36809	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	45.098501175
36810	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	35.345063179
36811	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	51.44047336
36812	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	52.341875051
36813	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	52.712178839
36814	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	64.187157909
36815	1	FLORENCIA	1	2	4	1	1	1	1	1	3	1	1	1	48.295263996
36816	1	FLORENCIA	2	1	4	1	2	1	1	1	3	1	1	1	42.211311528
36817	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	40.494369446
36818	1	FLORENCIA	1	1	4	1	1	2	1	1	3	1	1	1	45.131379004
36819	1	FLORENCIA	1	1	4	1	1	2	2	1	3	1	1	1	47.877020647
36820	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	53.049238117
36821	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	42.419426789
36822	1	FLORENCIA	1	2	4	1	1	1	1	1	3	1	1	1	38.358739098
36824	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	50.787121496
36825	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	48.761398974
36826	1	FLORENCIA	1	1	2	1	2	1	1	1	3	1	1	1	35.438671621
36827	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	48.295263996
36828	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	40.306707643
36829	1	FLORENCIA	1	1	4	1	1	2	1	1	3	1	1	1	46.836341631
36830	1	FLORENCIA	1	2	2	1	1	1	1	1	3	1	1	1	49.383882573
36831	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	22.866857825
36832	1	FLORENCIA	1	2	2	1	1	1	1	1	3	1	1	1	47.156188622
36833	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	57.983396722
36834	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	29.469225971
36835	1	FLORENCIA	1	2	2	1	2	1	1	1	3	1	1	1	49.383882573
36836	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	39.405750869
36837	1	FLORENCIA	1	2	4	1	2	1	2	1	3	1	1	1	46.496692926
36838	1	FLORENCIA	1	2	4	1	2	1	1	1	2	1	1	1	31.394283313
36839	1	FLORENCIA	1	2	2	1	1	1	1	1	3	1	1	1	55.25971978
36840	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	42.419426789
36841	1	FLORENCIA	1	2	2	1	1	1	1	1	3	1	1	1	37.270120521
36842	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	40.587977889
36843	1	FLORENCIA	1	2	2	1	3	1	1	1	3	1	1	1	34.988836026
36844	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	46.197558649
36845	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	35.811198156
36846	1	FLORENCIA	1	1	1	1	2	1	1	1	8	1	1	1	39.672007316
36847	1	FLORENCIA	1	1	2	1	2	1	1	1	8	1	1	1	40.912564862
36848	1	FLORENCIA	1	1	2	1	2	1	1	1	8	1	1	1	48.295263996
36849	1	FLORENCIA	1	1	2	1	2	1	1	1	8	1	1	1	43.612092706
36850	1	FLORENCIA	1	1	2	1	2	1	1	1	8	1	1	1	46.370206654
36851	1	FLORENCIA	1	1	2	1	2	1	1	1	8	1	1	1	46.463815096
36852	1	FLORENCIA	1	2	2	1	2	1	1	1	8	1	1	1	37.270120521
36853	1	FLORENCIA	1	1	2	1	2	1	1	1	3	1	1	1	38.55825074
36854	1	FLORENCIA	1	1	2	1	2	1	1	1	8	1	1	1	50.72366501
36855	1	FLORENCIA	1	1	2	1	2	1	1	1	3	1	1	1	52.229477069
36856	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	22.117288153
36857	1	FLORENCIA	1	1	4	1	1	1	1	1	2	1	1	1	46.648679828
36858	1	FLORENCIA	1	1	2	1	2	1	1	1	3	1	1	1	52.838665111
36859	1	FLORENCIA	1	1	2	1	2	1	1	1	3	1	1	1	22.117288153
36860	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	39.081115963
36861	1	FLORENCIA	1	1	2	1	2	1	1	1	2	1	1	1	52.387543933
36862	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	52.241889786
36863	1	FLORENCIA	1	1	2	1	1	2	1	1	3	1	1	1	55.25971978
36864	1	FLORENCIA	1	2	2	1	3	1	1	1	3	1	1	1	41.953291811
36865	1	FLORENCIA	1	2	2	1	3	1	1	1	3	1	1	1	23.671983408
36866	1	FLORENCIA	1	1	2	1	3	2	1	1	3	1	1	1	25.052311129
36867	1	FLORENCIA	1	1	4	1	1	2	1	1	3	1	1	1	59.484818745
36868	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	42.775653941
36869	1	FLORENCIA	1	2	2	1	3	2	1	1	3	1	1	1	55.25971978
36870	1	FLORENCIA	1	2	2	1	3	1	1	1	3	1	1	1	29.547820615
36871	1	FLORENCIA	1	2	2	1	2	1	1	1	3	1	1	1	46.496692926
36872	1	FLORENCIA	1	2	2	1	2	1	1	1	3	1	1	1	37.270120521
36873	1	FLORENCIA	1	2	2	1	2	1	1	1	3	1	1	1	55.25971978
36874	1	FLORENCIA	1	2	2	1	2	1	1	1	3	1	1	1	48.295263996
36875	1	FLORENCIA	1	1	2	1	1	1	1	1	8	1	1	1	33.190264956
36876	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	29.562834414
36877	1	FLORENCIA	1	1	4	1	1	1	1	1	3	1	1	1	55.25971978
36878	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	22.132243652
36879	1	FLORENCIA	1	2	2	1	1	1	1	1	3	1	1	1	35.438671621
36880	1	FLORENCIA	1	2	2	1	1	1	1	1	3	1	1	1	65.662379656
36881	1	FLORENCIA	1	2	2	1	1	1	1	1	3	1	1	1	66.128514634
36882	1	FLORENCIA	1	2	2	1	1	1	1	1	3	1	1	1	54.637236181
36883	1	FLORENCIA	1	1	4	1	1	1	2	1	3	1	1	1	42.854248584
36884	1	FLORENCIA	1	1	4	1	1	2	2	1	3	1	1	1	42.854248584
36885	1	FLORENCIA	1	1	2	1	1	1	1	1	3	1	1	1	35.651022457
36886	1	FLORENCIA	1	1	2	1	2	1	1	1	8	1	1	1	58.902164122
36887	1	FLORENCIA	1	2	2	1	2	1	1	1	8	1	1	1	25.052311129
36888	1	BUCARAMANGA	1	2	2	1	3	1	1	1	3	1	1	1	218.59136032
36889	1	CUCUTA	1	2	2	1	5	1	1	1	3	1	1	1	257.30542005
36890	1	CUCUTA	1	1	2	1	2	1	1	1	3	1	1	1	238.07115268
36891	1	CUCUTA	1	1	2	1	2	1	1	1	3	1	1	1	205.4572275
36892	1	CUCUTA	1	1	4	1	2	1	1	1	3	1	1	1	237.20647781
36893	1		1	1	2	1	5	2	1	1	3	1	2	1	3183.3925647
36894	1		1	1	2	1	5	1	1	1	3	1	2	1	2738.6811429
36895	1	CALI	1	2	2	1	3	1	1	1	3	1	1	1	590.54584192
36896	1		1	1	2	1	4	1	1	1	2	1	2	1	4336.5800169
36897	1	CALI	1	1	2	1	2	1	1	1	3	1	1	1	461.50526122
36898	1	CALI	1	1	2	1	3	1	1	1	3	1	1	1	540.99815588
36899	1	CALI	1	1	2	1	3	1	1	1	3	1	1	1	614.17194685
36900	1	CALI	1	2	2	1	2	1	1	1	3	1	1	1	609.54294145
36901	1	CALI	1	1	2	1	3	1	1	1	3	1	1	1	620.72479176
36902	1	CALI	1	2	2	1	3	1	1	1	3	1	1	1	528.94394662
36903	1	CALI	1	1	2	1	3	1	1	1	3	1	1	1	346.55261503
36904	1	CALI	1	1	2	1	3	1	1	1	3	1	1	1	594.10037597
